,0:x,0:y,0z,0visibility,1:x,1:y,1z,1visibility,2:x,2:y,2z,2visibility,3:x,3:y,3z,3visibility,4:x,4:y,4z,4visibility,5:x,5:y,5z,5visibility,6:x,6:y,6z,6visibility,7:x,7:y,7z,7visibility,8:x,8:y,8z,8visibility,9:x,9:y,9z,9visibility,10:x,10:y,10z,10visibility,11:x,11:y,11z,11visibility,12:x,12:y,12z,12visibility,13:x,13:y,13z,13visibility,14:x,14:y,14z,14visibility,15:x,15:y,15z,15visibility,16:x,16:y,16z,16visibility,17:x,17:y,17z,17visibility,18:x,18:y,18z,18visibility,19:x,19:y,19z,19visibility,20:x,20:y,20z,20visibility,21:x,21:y,21z,21visibility,22:x,22:y,22z,22visibility,23:x,23:y,23z,23visibility,24:x,24:y,24z,24visibility,25:x,25:y,25z,25visibility,26:x,26:y,26z,26visibility,27:x,27:y,27z,27visibility,28:x,28:y,28z,28visibility,29:x,29:y,29z,29visibility,30:x,30:y,30z,30visibility,31:x,31:y,31z,31visibility
0,0.3844088912010193,0.16654032468795776,-0.15110459923744202,0.9999741315841675,0.3876468539237976,0.1399925947189331,-0.13654020428657532,0.999961256980896,0.38759130239486694,0.13961517810821533,-0.13664066791534424,0.999947190284729,0.3874385952949524,0.13892120122909546,-0.13682571053504944,0.9999732971191406,0.3838649392127991,0.13530507683753967,-0.16401736438274384,0.9999645948410034,0.38098862767219543,0.13122215867042542,-0.16406187415122986,0.9999524354934692,0.3778524696826935,0.12657231092453003,-0.16405059397220612,0.9999667406082153,0.3705046772956848,0.12162184715270996,-0.06958256661891937,0.9999725818634033,0.3613913953304291,0.11189797520637512,-0.19121277332305908,0.9999575614929199,0.375993937253952,0.1844872236251831,-0.123922199010849,0.9999721050262451,0.37209591269493103,0.18021118640899658,-0.1590646654367447,0.9999827146530151,0.3268476128578186,0.2558977007865906,0.02025320567190647,0.999833345413208,0.3135443925857544,0.25931352376937866,-0.2512738108634949,0.9998729228973389,0.3046300411224365,0.48488649725914,0.06684146821498871,0.41930192708969116,0.28126728534698486,0.5053476691246033,-0.25871363282203674,0.9854906797409058,0.34854015707969666,0.7015361785888672,0.03990302234888077,0.4609365463256836,0.31491050124168396,0.7450782656669617,-0.21619775891304016,0.9476063251495361,0.3719743490219116,0.7568506598472595,0.03256150335073471,0.42957013845443726,0.31132885813713074,0.8059707880020142,-0.24488626420497894,0.911830484867096,0.374654084444046,0.7559995055198669,0.003760181600227952,0.462374746799469,0.32886815071105957,0.805243730545044,-0.23953182995319366,0.9148811101913452,0.3665190041065216,0.7353751063346863,0.02509717084467411,0.4587353467941284,0.3319927453994751,0.7859907150268555,-0.2140727937221527,0.9027633666992188,0.25848525762557983,0.5577868819236755,0.07536045461893082,0.9984235763549805,0.23881472647190094,0.569629967212677,-0.07533527910709381,0.9986771941184998,0.30229097604751587,0.805609941482544,0.10560569167137146,0.1569095402956009,0.3201321065425873,0.8306077718734741,-0.09479949623346329,0.7258539199829102,0.2516530156135559,0.8981634378433228,0.23851501941680908,0.062124937772750854,0.2568882703781128,0.917229950428009,0.09374146163463593,0.31595736742019653,0.23971675336360931,0.8948773145675659,0.2511889338493347,0.12192990630865097,0.2387104481458664,0.9059592485427856,0.11657621711492538,0.43279534578323364,0.2532927691936493,0.9700864553451538,0.2571991980075836,0.09189142286777496
1,0.3874058425426483,0.1654375195503235,-0.1253461390733719,0.9999529719352722,0.3902103304862976,0.13890263438224792,-0.11305872350931168,0.9999077320098877,0.38988062739372253,0.1383177936077118,-0.11317044496536255,0.9998756051063538,0.3894539475440979,0.13735391199588776,-0.11333537846803665,0.9999330639839172,0.3873356580734253,0.13388769328594208,-0.14433284103870392,0.9999290108680725,0.3848142921924591,0.12938497960567474,-0.14435990154743195,0.9999096393585205,0.3821162283420563,0.12450405955314636,-0.1444072276353836,0.999936580657959,0.37234199047088623,0.11965996026992798,-0.05442356690764427,0.9999303817749023,0.3652999997138977,0.11015612632036209,-0.18997693061828613,0.9999229907989502,0.37668082118034363,0.18389198184013367,-0.10006394237279892,0.9999380111694336,0.37340468168258667,0.1796325147151947,-0.13979020714759827,0.9999698996543884,0.3284209966659546,0.255570650100708,0.03755190223455429,0.9997686147689819,0.3129786252975464,0.252875953912735,-0.25235289335250854,0.9998711943626404,0.30320367217063904,0.4842875301837921,0.06988393515348434,0.38705363869667053,0.2819388508796692,0.5056001543998718,-0.2744155526161194,0.984561562538147,0.33742019534111023,0.6967851519584656,0.03804752603173256,0.42809632420539856,0.31733646988868713,0.7455287575721741,-0.2247340828180313,0.9442495107650757,0.3475857973098755,0.7552461624145508,0.030270351096987724,0.4004034101963043,0.3143669664859772,0.8080495595932007,-0.2515127956867218,0.9072780013084412,0.35244229435920715,0.7543880343437195,0.004791125655174255,0.43109259009361267,0.3306783437728882,0.8077162504196167,-0.241720050573349,0.910060703754425,0.3432857096195221,0.7328747510910034,0.024502260610461235,0.4275311231613159,0.33415040373802185,0.7899448871612549,-0.22019559144973755,0.8970880508422852,0.26713287830352783,0.5855587720870972,0.07866371423006058,0.9982030391693115,0.24971184134483337,0.6016925573348999,-0.07858595997095108,0.9985803365707397,0.31667453050613403,0.7958984971046448,0.1655874103307724,0.15052154660224915,0.3332105875015259,0.8292952179908752,-0.03216369450092316,0.7103021740913391,0.25282636284828186,0.8580316305160522,0.31938669085502625,0.05953950807452202,0.2564769983291626,0.8770527243614197,0.13999830186367035,0.3082997500896454,0.2399294227361679,0.8516080379486084,0.3337171971797943,0.11663983762264252,0.2361312359571457,0.863859236240387,0.1591859757900238,0.43004050850868225,0.253334105014801,0.921728789806366,0.3462890088558197,0.08875095844268799
2,0.3890504837036133,0.16531208157539368,-0.11754924803972244,0.9999387264251709,0.39204391837120056,0.1385331153869629,-0.10543522238731384,0.9998628497123718,0.39169272780418396,0.13785730302333832,-0.10554755479097366,0.9998170733451843,0.3912380337715149,0.13676969707012177,-0.10570146888494492,0.999897837638855,0.38945528864860535,0.13354827463626862,-0.13679280877113342,0.9999018311500549,0.3869805634021759,0.12895815074443817,-0.13681896030902863,0.9998778700828552,0.3843398094177246,0.12396042793989182,-0.13688024878501892,0.9999143481254578,0.3736267685890198,0.11863148957490921,-0.04966309666633606,0.9998959898948669,0.36705732345581055,0.10934190452098846,-0.18783223628997803,0.9999005198478699,0.37738803029060364,0.1838919073343277,-0.09331007301807404,0.9999134540557861,0.37447813153266907,0.17963102459907532,-0.1331123560667038,0.9999627470970154,0.3299272358417511,0.25474071502685547,0.03870492801070213,0.9997375011444092,0.31298142671585083,0.2489703744649887,-0.2532792091369629,0.9998778104782104,0.30096447467803955,0.48439404368400574,0.06163835525512695,0.3576746881008148,0.28261855244636536,0.5069113969802856,-0.2820712924003601,0.9848331809043884,0.31519290804862976,0.6904993057250977,0.013829017989337444,0.3991484045982361,0.31961971521377563,0.7453904747962952,-0.24157650768756866,0.9449524879455566,0.3292773365974426,0.7448910474777222,0.002546139294281602,0.37552040815353394,0.3178810775279999,0.8108987808227539,-0.2697775661945343,0.9085012674331665,0.330095499753952,0.7448253035545349,-0.016603611409664154,0.4040147662162781,0.33189454674720764,0.810340166091919,-0.2601175606250763,0.9109717011451721,0.32364365458488464,0.7252837419509888,0.0017432275926694274,0.3996948003768921,0.3352666199207306,0.7918931245803833,-0.23728737235069275,0.897746741771698,0.27132609486579895,0.6029062867164612,0.07964670658111572,0.9982044100761414,0.2564278841018677,0.625734269618988,-0.0795474424958229,0.9986177682876587,0.32565706968307495,0.793235182762146,0.18817637860774994,0.14992766082286835,0.3360593020915985,0.8577125072479248,-0.02935786172747612,0.7126632928848267,0.2547008693218231,0.8184794187545776,0.3276785910129547,0.060143955051898956,0.25729694962501526,0.8326755166053772,0.154062882065773,0.30438560247421265,0.2412915825843811,0.8077684640884399,0.3411308825016022,0.11653618514537811,0.2374228686094284,0.812568187713623,0.1752544343471527,0.43459901213645935,0.2532447576522827,0.869489848613739,0.36227118968963623,0.09099528938531876
3,0.3906172215938568,0.16557666659355164,-0.11439242959022522,0.9998982548713684,0.3939375579357147,0.13853448629379272,-0.10189412534236908,0.9997451305389404,0.3935885727405548,0.13785752654075623,-0.1020156741142273,0.9996644854545593,0.3930946886539459,0.1367657482624054,-0.10218216478824615,0.9998086094856262,0.39146164059638977,0.13352276384830475,-0.1354629099369049,0.9998130202293396,0.3890882730484009,0.12890899181365967,-0.13545666635036469,0.999770998954773,0.38638541102409363,0.1238328143954277,-0.1355307251214981,0.9998350143432617,0.3751392960548401,0.1184035986661911,-0.04304737597703934,0.9998082518577576,0.3688318729400635,0.10878819972276688,-0.1887979805469513,0.9998225569725037,0.3781290650367737,0.18453499674797058,-0.08836225420236588,0.9998624920845032,0.37539368867874146,0.18010805547237396,-0.13132889568805695,0.9999415278434753,0.33020809292793274,0.25440046191215515,0.0493907704949379,0.9996863603591919,0.31357675790786743,0.24669769406318665,-0.2584749460220337,0.9998772144317627,0.29954224824905396,0.4848354160785675,0.08190078288316727,0.33026349544525146,0.2845378518104553,0.50727379322052,-0.2922048568725586,0.9843389987945557,0.3133302927017212,0.691094696521759,0.03821451589465141,0.3732320964336395,0.32292357087135315,0.7454386353492737,-0.25118178129196167,0.9441595077514648,0.3202478587627411,0.7455326914787292,0.024081649258732796,0.35228684544563293,0.32285359501838684,0.8113495707511902,-0.28172600269317627,0.9076892137527466,0.32008716464042664,0.7455624341964722,0.010587967932224274,0.37880417704582214,0.33549726009368896,0.8104232549667358,-0.27264469861984253,0.9098947048187256,0.3140873312950134,0.7257881760597229,0.02748321183025837,0.37432095408439636,0.33833497762680054,0.7917692065238953,-0.2472209930419922,0.8957970142364502,0.279487669467926,0.6204730868339539,0.082148976624012,0.9980483055114746,0.2612728178501129,0.6334507465362549,-0.08206619322299957,0.9985069036483765,0.3287254869937897,0.8005086183547974,0.19771961867809296,0.14906617999076843,0.33900317549705505,0.8549774885177612,0.006813213229179382,0.6958723068237305,0.2652665972709656,0.866718590259552,0.38349649310112,0.05832093954086304,0.2613230049610138,0.8730785250663757,0.2033034861087799,0.2941223084926605,0.24952402710914612,0.8654948472976685,0.4008446931838989,0.1128230169415474,0.23913103342056274,0.869731605052948,0.2244357317686081,0.42435887455940247,0.2712254822254181,0.9413259625434875,0.40426817536354065,0.08863499760627747
4,0.3922436833381653,0.16649582982063293,-0.12218374758958817,0.9998469948768616,0.3956132233142853,0.13882039487361908,-0.10862266272306442,0.9995566606521606,0.3952024579048157,0.13808155059814453,-0.108739472925663,0.9994531273841858,0.39461150765419006,0.13692708313465118,-0.10891826450824738,0.9996587038040161,0.39334797859191895,0.13386034965515137,-0.1385725885629654,0.9996820688247681,0.39117634296417236,0.12926462292671204,-0.13846519589424133,0.9996343851089478,0.3885177671909332,0.12410832196474075,-0.13864558935165405,0.9997256398200989,0.3766171932220459,0.11842215061187744,-0.04726710915565491,0.9996396899223328,0.37062618136405945,0.10878812521696091,-0.2074146270751953,0.9997319579124451,0.379406601190567,0.1851516216993332,-0.09592799842357635,0.9997828006744385,0.3768705129623413,0.18087224662303925,-0.13271605968475342,0.9999123811721802,0.3321045935153961,0.2541593313217163,0.04479186609387398,0.9994782209396362,0.31424981355667114,0.24580559134483337,-0.2740272283554077,0.9998782277107239,0.29977959394454956,0.48591992259025574,0.0852099061012268,0.30238571763038635,0.2866566777229309,0.5093206763267517,-0.3062397837638855,0.9846498370170593,0.3196974992752075,0.6880402565002441,0.05626213550567627,0.3437064588069916,0.32485514879226685,0.742692232131958,-0.26591721177101135,0.9457576274871826,0.3271377682685852,0.7455569505691528,0.0461239255964756,0.3260801136493683,0.32449576258659363,0.8096826672554016,-0.2968630790710449,0.9103707671165466,0.3275824785232544,0.7454870939254761,0.029496584087610245,0.35038405656814575,0.33677908778190613,0.8099731802940369,-0.2897928059101105,0.9121938347816467,0.3211958110332489,0.7259501218795776,0.04491180181503296,0.34635472297668457,0.33933225274086,0.790593683719635,-0.2624345123767853,0.8976275324821472,0.28726673126220703,0.6304740905761719,0.08384933322668076,0.9955855011940002,0.2787778973579407,0.6524282693862915,-0.08371427655220032,0.9977234601974487,0.32386884093284607,0.8401379585266113,0.18705637753009796,0.16017161309719086,0.33874380588531494,0.8988093733787537,-0.003902685595676303,0.7006068825721741,0.26429688930511475,0.9783243536949158,0.37426286935806274,0.06128614395856857,0.2530191242694855,1.0223132371902466,0.16924819350242615,0.30945587158203125,0.24845144152641296,0.9894489645957947,0.3903571665287018,0.11387550830841064,0.22818420827388763,1.0296701192855835,0.18758121132850647,0.43304088711738586,0.27551937103271484,1.0604114532470703,0.3755415976047516,0.09222031384706497
5,0.39472824335098267,0.16643621027469635,-0.1279393583536148,0.9997276663780212,0.39804157614707947,0.13831697404384613,-0.11553042382001877,0.9992343783378601,0.3976089358329773,0.13752619922161102,-0.11563709378242493,0.9990549683570862,0.3969939947128296,0.13629546761512756,-0.11571221798658371,0.9993986487388611,0.3956525921821594,0.13331389427185059,-0.15416723489761353,0.9994319081306458,0.39358988404273987,0.12877488136291504,-0.1541232168674469,0.9993464946746826,0.3910861313343048,0.12370134890079498,-0.15427662432193756,0.9995179772377014,0.3783967196941376,0.11793247610330582,-0.05268672853708267,0.9992913007736206,0.3728477954864502,0.10848221927881241,-0.2244931310415268,0.9995372891426086,0.38184329867362976,0.18516890704631805,-0.09861377626657486,0.999625563621521,0.3793509602546692,0.18087466061115265,-0.14819930493831635,0.9998459815979004,0.33286207914352417,0.25340187549591064,0.0416472889482975,0.9991823434829712,0.31610602140426636,0.24425972998142242,-0.29083338379859924,0.9998731017112732,0.30150389671325684,0.48834359645843506,0.08552026003599167,0.2790558934211731,0.2897978723049164,0.5106831192970276,-0.3183932602405548,0.9848845601081848,0.32009825110435486,0.6886606216430664,0.06330721825361252,0.3200480043888092,0.33078131079673767,0.7445485591888428,-0.2784443795681,0.9474949240684509,0.33394181728363037,0.753202497959137,0.05640501156449318,0.3049059510231018,0.3299815058708191,0.8098419308662415,-0.3087691366672516,0.9131354093551636,0.33432114124298096,0.7526194453239441,0.03688167408108711,0.3272762894630432,0.34364640712738037,0.8100709319114685,-0.3036080300807953,0.9146474003791809,0.32780522108078003,0.7350960969924927,0.05151839181780815,0.3242749571800232,0.3463780879974365,0.7909374833106995,-0.27523255348205566,0.899940550327301,0.2926916182041168,0.6395842432975769,0.08674073964357376,0.9914206266403198,0.2896675169467926,0.668090283870697,-0.08656074851751328,0.9962777495384216,0.32247990369796753,0.8786607980728149,0.17480520904064178,0.15499787032604218,0.336700975894928,0.9336749315261841,-0.019373081624507904,0.6810107827186584,0.2711077034473419,1.0802628993988037,0.3406095504760742,0.0592510849237442,0.26517409086227417,1.136067509651184,0.13312555849552155,0.3024570941925049,0.2547817528247833,1.1014161109924316,0.35387465357780457,0.11066985875368118,0.24132850766181946,1.1564536094665527,0.1436462104320526,0.42993786931037903,0.2933973968029022,1.1631132364273071,0.3597058653831482,0.08944680541753769
6,0.3968667984008789,0.16636817157268524,-0.12927137315273285,0.9996179342269897,0.3997286558151245,0.13716165721416473,-0.1165613904595375,0.9989596605300903,0.3991319537162781,0.13618800044059753,-0.1166575625538826,0.9987145066261292,0.39831194281578064,0.13474392890930176,-0.11675383150577545,0.9991658329963684,0.39742806553840637,0.13247935473918915,-0.154174342751503,0.9991928935050964,0.3953646421432495,0.12805162370204926,-0.1541338413953781,0.9990768432617188,0.3929789066314697,0.12312651425600052,-0.15428385138511658,0.9993225336074829,0.37929996848106384,0.1168682724237442,-0.052883557975292206,0.9989691376686096,0.3741716146469116,0.10809100419282913,-0.2189531922340393,0.9993690252304077,0.3842509388923645,0.1851939707994461,-0.10029850900173187,0.9995071291923523,0.3817712068557739,0.18089094758033752,-0.14826978743076324,0.9997918009757996,0.3340432047843933,0.2525448203086853,0.04179749637842178,0.9988057017326355,0.3168030083179474,0.2397211641073227,-0.28512510657310486,0.9998711943626404,0.30261674523353577,0.49047258496284485,0.08886052668094635,0.25547274947166443,0.2915979027748108,0.5081093311309814,-0.31334424018859863,0.9850401878356934,0.3227844834327698,0.6882182955741882,0.07279710471630096,0.29380175471305847,0.33833855390548706,0.7433053851127625,-0.27117830514907837,0.9484615325927734,0.33570870757102966,0.7537446022033691,0.06596174091100693,0.28119412064552307,0.3368670642375946,0.807921826839447,-0.30095168948173523,0.9146994352340698,0.33573687076568604,0.7532040476799011,0.047319039702415466,0.30161401629447937,0.3508957624435425,0.806469738483429,-0.2952868342399597,0.9157807230949402,0.32966291904449463,0.7366347908973694,0.061326973140239716,0.29952162504196167,0.35344892740249634,0.7874264121055603,-0.2678952217102051,0.9003698825836182,0.30293145775794983,0.6463963389396667,0.08763822913169861,0.9862992763519287,0.2982315719127655,0.6674363017082214,-0.087456613779068,0.9947956800460815,0.3226039409637451,0.8877416253089905,0.17035117745399475,0.1492021083831787,0.3363058865070343,0.9394916892051697,-0.01653819903731346,0.6684778332710266,0.2777865529060364,1.1147480010986328,0.3276459872722626,0.0574318990111351,0.27069494128227234,1.1614967584609985,0.12410052120685577,0.3026563227176666,0.26074880361557007,1.1424134969711304,0.33992037177085876,0.10869775712490082,0.24804259836673737,1.1874768733978271,0.13441102206707,0.4319070279598236,0.30831223726272583,1.1967723369598389,0.31125694513320923,0.08705203980207443
7,0.3984631896018982,0.16759049892425537,-0.12797071039676666,0.9995130300521851,0.40162110328674316,0.13857664167881012,-0.1148441955447197,0.9987353086471558,0.40112730860710144,0.13755789399147034,-0.11491610109806061,0.9984079003334045,0.400348961353302,0.13612161576747894,-0.11500939726829529,0.998926043510437,0.39911049604415894,0.13395853340625763,-0.15281988680362701,0.9989861845970154,0.3968646228313446,0.129354789853096,-0.15278220176696777,0.9988422989845276,0.39424630999565125,0.1241958737373352,-0.15290617942810059,0.9991537928581238,0.3805672824382782,0.11799358576536179,-0.04860680550336838,0.9986499547958374,0.37475791573524475,0.10880758613348007,-0.21522198617458344,0.9992381930351257,0.3860669732093811,0.18758729100227356,-0.0982055813074112,0.9994186162948608,0.38336294889450073,0.18283957242965698,-0.14702333509922028,0.9997519850730896,0.3370988368988037,0.25269752740859985,0.04539216682314873,0.9984319806098938,0.3167886734008789,0.23931045830249786,-0.28057971596717834,0.9998745322227478,0.3080882132053375,0.493501216173172,0.09693936258554459,0.2353007197380066,0.2934916317462921,0.508393406867981,-0.3078707754611969,0.9853368401527405,0.3306064009666443,0.6884254217147827,0.0815422460436821,0.2708260416984558,0.346116304397583,0.7390469312667847,-0.267149418592453,0.9502519965171814,0.33784088492393494,0.7667733430862427,0.07419981807470322,0.26029863953590393,0.3480978310108185,0.8037554025650024,-0.2962925136089325,0.9174432158470154,0.33848145604133606,0.7653674483299255,0.05553645268082619,0.2789422869682312,0.36126649379730225,0.798141360282898,-0.2922314405441284,0.9181075692176819,0.3433307409286499,0.7313228845596313,0.07009128481149673,0.2779400050640106,0.3624517023563385,0.778849184513092,-0.26423904299736023,0.9022524952888489,0.3169938325881958,0.6585642695426941,0.08691655099391937,0.9836253523826599,0.3023971915245056,0.6699129343032837,-0.08675483614206314,0.994121253490448,0.3215632438659668,0.9376171827316284,0.16574494540691376,0.14373460412025452,0.32456812262535095,0.9824953675270081,-0.013863210566341877,0.6462682485580444,0.2952856123447418,1.184565782546997,0.3218417763710022,0.05500875040888786,0.2869773209095001,1.2298334836959839,0.1198873296380043,0.29346734285354614,0.27903062105178833,1.2191097736358643,0.33829161524772644,0.10643554478883743,0.26682335138320923,1.2702080011367798,0.1301024854183197,0.42121225595474243,0.33080628514289856,1.2716879844665527,0.2782135605812073,0.08373292535543442
8,0.40137815475463867,0.16770757734775543,-0.12825311720371246,0.999380886554718,0.4040999710559845,0.13886545598506927,-0.11523165553808212,0.9984519481658936,0.4035678207874298,0.13772369921207428,-0.11532817780971527,0.998014509677887,0.4027744233608246,0.13621164858341217,-0.11545012146234512,0.9986416101455688,0.4021957516670227,0.1350252330303192,-0.15616774559020996,0.9987282156944275,0.4003061056137085,0.13095149397850037,-0.15613698959350586,0.9985356330871582,0.397899329662323,0.12621323764324188,-0.15624168515205383,0.9989463090896606,0.38325005769729614,0.11821511387825012,-0.04961111396551132,0.998224675655365,0.37774980068206787,0.11004522442817688,-0.22705034911632538,0.9990624785423279,0.38922351598739624,0.188195139169693,-0.09968167543411255,0.9992998838424683,0.3868321180343628,0.18387645483016968,-0.15087270736694336,0.9997011423110962,0.33774927258491516,0.2525980472564697,0.0475875586271286,0.9981476664543152,0.31719303131103516,0.23990832269191742,-0.2939026951789856,0.9998785257339478,0.31125298142433167,0.49403804540634155,0.09783070534467697,0.21599097549915314,0.29780471324920654,0.5090886950492859,-0.3259396255016327,0.9852258563041687,0.3374028503894806,0.6854653358459473,0.07738188654184341,0.24912312626838684,0.35530325770378113,0.7335596680641174,-0.2840556204319,0.9511075615882874,0.3390410244464874,0.7684597969055176,0.07036172598600388,0.2406923919916153,0.3589107394218445,0.7974753379821777,-0.3149852454662323,0.9188863039016724,0.3501443862915039,0.748786985874176,0.050199367105960846,0.2576415240764618,0.3712724447250366,0.7916558980941772,-0.3097594380378723,0.9191470742225647,0.3501204550266266,0.72599196434021,0.06522274017333984,0.2572936713695526,0.3713741898536682,0.7719542980194092,-0.28045958280563354,0.9022257924079895,0.3202301263809204,0.6597347259521484,0.09130384773015976,0.9807838797569275,0.3057920038700104,0.6682746410369873,-0.0911872461438179,0.9931908845901489,0.3212009370326996,0.9429762959480286,0.17219504714012146,0.13817408680915833,0.32857346534729004,0.9602754712104797,-0.021482236683368683,0.6240480542182922,0.29537883400917053,1.1859538555145264,0.32180437445640564,0.05347375199198723,0.29297205805778503,1.2366774082183838,0.10812631249427795,0.2865142822265625,0.2787564992904663,1.2216129302978516,0.3341681659221649,0.1053883358836174,0.2729019224643707,1.2794036865234375,0.11829642951488495,0.41327694058418274,0.33228158950805664,1.2667384147644043,0.2824300229549408,0.08196599781513214
9,0.4018763601779938,0.16958892345428467,-0.123797707259655,0.9992691278457642,0.40519165992736816,0.14083194732666016,-0.1106475293636322,0.9982560873031616,0.4047084152698517,0.13982397317886353,-0.11069736629724503,0.9977574348449707,0.40400728583335876,0.13843733072280884,-0.1107899621129036,0.9984403848648071,0.4031846821308136,0.13694196939468384,-0.15097954869270325,0.9985315799713135,0.40124452114105225,0.13301916420459747,-0.15093094110488892,0.9983102679252625,0.39889901876449585,0.12847395241260529,-0.15100154280662537,0.9987754821777344,0.38564372062683105,0.12081442773342133,-0.042940881103277206,0.9979239702224731,0.3795626759529114,0.11229804158210754,-0.22135823965072632,0.998928964138031,0.39057427644729614,0.1909627765417099,-0.093604177236557,0.9992085099220276,0.3876293897628784,0.18604539334774017,-0.14548683166503906,0.9996569156646729,0.3388912081718445,0.2520205080509186,0.05288718268275261,0.9979365468025208,0.31843698024749756,0.24026215076446533,-0.2879416048526764,0.9998810887336731,0.31290382146835327,0.49484020471572876,0.1041187047958374,0.19804580509662628,0.3022465407848358,0.5100070238113403,-0.31587085127830505,0.9849396347999573,0.339547336101532,0.6792352795600891,0.08858366310596466,0.22845780849456787,0.36309099197387695,0.7273069620132446,-0.28243568539619446,0.9508973956108093,0.3391842842102051,0.7398030757904053,0.08300598710775375,0.221926748752594,0.36845260858535767,0.7879103422164917,-0.3091442584991455,0.9188548922538757,0.3506714999675751,0.7558825612068176,0.06326031684875488,0.2372940629720688,0.37926948070526123,0.7804468274116516,-0.3081936538219452,0.9186580181121826,0.3523828685283661,0.718004584312439,0.07691480964422226,0.23758341372013092,0.37835606932640076,0.7608687281608582,-0.27765148878097534,0.9005017280578613,0.32078978419303894,0.660807728767395,0.09218678623437881,0.9785022139549255,0.3090684413909912,0.6668167114257812,-0.09208721667528152,0.9921943545341492,0.3215230405330658,0.932989239692688,0.16930975019931793,0.13261456787586212,0.32732293009757996,0.9873002767562866,-0.024692175909876823,0.6018368601799011,0.29510757327079773,1.210574746131897,0.3005412518978119,0.05211405083537102,0.298406720161438,1.248624563217163,0.09207011759281158,0.28018438816070557,0.2780061960220337,1.2499958276748657,0.308188796043396,0.10502840578556061,0.27905797958374023,1.2936490774154663,0.10159981995820999,0.4068146049976349,0.33177196979522705,1.2878859043121338,0.2533104717731476,0.0798313170671463
