,LShoulder_Pitch,LShoulder_Roll,RShoulder_Pitch,RShoulder_Roll,LElbow_Yaw,LElbow_Roll,RElbow_Yaw,RElbow_Roll
0,1.5269210780144937,-0.07985926880072292,1.355264893676454,-0.4589557618896347,-1.4587409134644735,-0.7630038821905369,0.9114018428936049,0.574070714687319
1,1.5315717864338378,-0.08412407546308054,1.3720962323755543,-0.4699906848070623,-1.4404498235334406,-0.7614200114645131,0.9423861550808504,0.54863901792619
2,1.5332409309578647,-0.0882301170162576,1.3687517537924976,-0.47685353844443057,-1.4394173479466181,-0.7592683309311647,0.9548811807455128,0.5463125018661867
3,1.5391220115263917,-0.08845848287531166,1.3757638342644516,-0.48349248842674797,-1.4537361837670981,-0.7574040404288582,0.9563959384475819,0.5452695242348056
4,1.543799095516144,-0.09257240930166999,1.3826873015583176,-0.48631332371379843,-1.4679716647092433,-0.7624595955288078,0.9627251133605963,0.552420004536109
5,1.548090507220261,-0.09960413982915206,1.3852307007595057,-0.48725071873968684,-1.477760369497496,-0.7671053097587661,0.9642006201604709,0.555622720653357
6,1.5512139966443808,-0.1017551047424945,1.3862374977610732,-0.4866013966314191,-1.4912331194994337,-0.7660758451276397,0.9639451504446198,0.5586882632415717
7,1.5556881043114306,-0.10444125519594771,1.3952054785977432,-0.48825661619597405,-1.5007719977601475,-0.7674517671533359,0.968414663461608,0.5695978172492278
8,1.557907211275748,-0.10579793818314376,1.407349617761425,-0.4924718904283687,-1.5038048757948523,-0.7682197564084547,0.9708018453852488,0.5843859619110252
9,1.5566859042682064,-0.1071497502029044,1.4124113530163982,-0.4948775497966009,-1.5046303081103396,-0.7722407977696895,0.9677405544723412,0.6002392694695788
10,1.555191627009434,-0.1096202324782658,1.4160759810949077,-0.49560139526319835,-1.5070493901458677,-0.776854156991245,0.9662767945851999,0.6186422237219764
11,1.5545876292300294,-0.11157952206537813,1.4159823651849355,-0.49708914785438796,-1.5085670479173472,-0.7802819762638,0.9565376444160982,0.6302218975199798
12,1.5541653594853564,-0.11146123904229643,1.4128238005583782,-0.49366283890355733,-1.511350431812381,-0.783394191453417,0.9542440798772014,0.6366007994219798
13,1.5534928196050855,-0.11212844443734316,1.4084413869716208,-0.48978310373396594,-1.503004416788676,-0.7944084662240014,0.9518809851950261,0.644021575108348
14,1.5491758078471014,-0.11560513418184715,1.4035458425759912,-0.48523631774029363,-1.497981852294934,-0.7979366404211565,0.9525695131909654,0.6480627589736789
15,1.545960597934677,-0.11720298401313389,1.400657347012905,-0.4841067673276216,-1.4959853742387508,-0.7975396155942294,0.9510937066689895,0.6533848539685407
16,1.5428509136515478,-0.11841817557488565,1.3949499597067128,-0.4779990522237787,-1.493552980213103,-0.7972182861089587,0.9486026361006512,0.6599781247294225
17,1.5398293071226934,-0.11869753015643147,1.3919293847885092,-0.4750769417247369,-1.492290532084732,-0.7940102929797734,0.9493144046525238,0.664895334565121
18,1.538895949994842,-0.1198744881790812,1.3865054663514171,-0.46861557218716854,-1.4937157888896178,-0.792813452075555,0.9486635248607223,0.6710412482239043
19,1.5374598742178711,-0.12049751183373947,1.375766570962731,-0.45531820863482175,-1.496114857332832,-0.7910079421733736,0.9434149646600912,0.6782594429049396
20,1.5364434569403098,-0.12027194043026723,1.3739597647737223,-0.45221344785663264,-1.4960129358061558,-0.7913487993456063,0.932346013850525,0.6884597063355162
21,1.5387816656418511,-0.1154953864115762,1.3696555848162402,-0.4458367890697079,-1.501090235896245,-0.7949607961559524,0.9176124791689285,0.6906201714950906
22,1.5372008484848165,-0.11594158275193145,1.3708414656749512,-0.44047654612534104,-1.5019732502250538,-0.7942339464168602,0.9275746690084925,0.7038392633051123
23,1.535383353238501,-0.12070637292031794,1.3658155878243057,-0.43159453541772974,-1.4939451851584313,-0.7977721376535429,0.9268790951981778,0.7261877142308442
24,1.5328905033863867,-0.1309403964420357,1.3536838557922346,-0.4248629923447669,-1.4879049988209867,-0.8076410028002754,0.9228544309215133,0.7446743557716728
25,1.5373205015593205,-0.14128278646871206,1.349056524440254,-0.427890600265175,-1.4886334663254988,-0.8211201558414714,0.9185012138653724,0.7545586479860455
26,1.5440400743561546,-0.15029449496575586,1.344851170283253,-0.42562697662688054,-1.4780550126512917,-0.8293281745358807,0.9159930839347687,0.7582001358741941
27,1.5545655496394768,-0.1604878306713955,1.3595578427101684,-0.40235897923190667,-1.4503905390632665,-0.8222714833350135,0.9311365423116345,0.7583758662051769
28,1.5551748581332636,-0.15827088867406092,1.3617877086011092,-0.40212935314896203,-1.4312668531832198,-0.8206132034808924,0.9215173745695693,0.7789873323061203
29,1.5570577692183538,-0.15535589921368653,1.360092228432255,-0.3922058744772019,-1.416095909534702,-0.8192604241088861,0.923743290217575,0.7899540149032642
30,1.5571564084610916,-0.15176915206944264,1.3510328521432076,-0.3760960258112085,-1.4051786499524752,-0.820355676758139,0.921354496494781,0.800925357221622
31,1.5565264715040352,-0.14940555430245261,1.3388541762373356,-0.35682174048043835,-1.3976356880065965,-0.8177456024636278,0.9126947482011897,0.8027508461120565
32,1.5639791061314219,-0.15875109322965253,1.329827975589653,-0.3445249238236858,-1.4120819062192267,-0.823626213885035,0.9118844848054877,0.81042013233332
33,1.5785355273309027,-0.16338066460660494,1.3214559674176645,-0.3304211508005692,-1.4206539744497138,-0.834472419289964,0.9086058783920054,0.7985274211120097
34,1.5840633753227533,-0.1616290540900125,1.3149258935196302,-0.31678549417725477,-1.4139193270651438,-0.8478831859678206,0.9103456059226095,0.7958792832633699
35,1.5859918334245084,-0.15907994694234406,1.306019368008922,-0.3030572244659364,-1.4033382888549488,-0.8484539009285981,0.9118936957191575,0.785984989274322
36,1.5946030014328818,-0.15521081875434795,1.3074914532965614,-0.2843947231334001,-1.3789339313571976,-0.8432968799432325,0.8985375017248958,0.782808795416222
37,1.5936714158297602,-0.15583484432053352,1.2935551584121812,-0.2667199194257579,-1.3859528037940756,-0.8487272247541875,0.8950189197992358,0.772721073036807
38,1.5900960796319779,-0.15621548343115288,1.2810379681427924,-0.2487794977925002,-1.3959328075184168,-0.8596332559366244,0.8965243201019094,0.7599541638016962
39,1.5886497129907697,-0.15905570410524272,1.277603665612081,-0.23868464379824217,-1.3979097950552497,-0.8680433823341351,0.8869202810073414,0.7650918119976962
40,1.5886021056338004,-0.158316020690346,1.2816156726800485,-0.23111928274117965,-1.3792416279652844,-0.8757237073354696,0.8826220430136557,0.7664783491419866
41,1.5879545922044482,-0.15455046191937494,1.2746861541551602,-0.2211049969593073,-1.397538662153694,-0.8716914054337845,0.8810257067332994,0.7534404733048774
42,1.5939964879761914,-0.14222584019334183,1.2752259514046427,-0.20683081604712505,-1.444349665110309,-0.8600974122165539,0.8787192475456178,0.738218655858589
43,1.5931140978598048,-0.1363877317599842,1.2697006026095818,-0.19499911233263179,-1.4700991267402796,-0.8477890484951192,0.8831639657214679,0.7172217454896805
44,1.5915383693930467,-0.13290339420239494,1.260203789438291,-0.1846313507041708,-1.4629078973294387,-0.8428185839153466,0.8875858261057398,0.6991794791234267
45,1.592170880777289,-0.12651701306073315,1.2569953842215378,-0.16665088688323237,-1.4490691501837882,-0.840354084473629,0.8869357037413463,0.6807787179152167
46,1.5933497391958984,-0.11900102096941545,1.2514105136066136,-0.14928141090303493,-1.4485828610441287,-0.8331886422856103,0.888906323973399,0.6585453870049327
47,1.5948485651504163,-0.10745770988137071,1.2512183408504345,-0.14376441118977357,-1.4495645049430648,-0.8276680194377048,0.9079909027605482,0.6588290431404227
48,1.5969830144612873,-0.10309902066479815,1.2504662642934559,-0.13687008724326577,-1.4492248415880735,-0.822375377169609,0.921652379928163,0.6583646937105065
49,1.6028521674281728,-0.10100369665123621,1.2481603052748942,-0.12951951789920724,-1.4306596356203751,-0.8211844512790907,0.9222022357261391,0.6624074541742941
50,1.6004524845332735,-0.09907130659658803,1.245246661772605,-0.12127533221707898,-1.4190206959736062,-0.8171968535851883,0.9285464206791773,0.6616424667551897
51,1.600596613524333,-0.09999050642456164,1.2434208005501368,-0.11043313141457323,-1.381449602294039,-0.792754086077541,0.9244384327263839,0.6573011950312706
52,1.6019752198102652,-0.10288064165455157,1.2394576819979033,-0.1035707783083275,-1.3658210206996042,-0.7770202844226914,0.9195064839525248,0.6433426808927387
53,1.5953174347081946,-0.10096770733566296,1.227209654204315,-0.09328026271757639,-1.3751623974312905,-0.7738865855857324,0.9314176836586148,0.6346866716160564
54,1.593445435373025,-0.09801418282310603,1.2164941471684885,-0.08598570718336651,-1.3776732577892843,-0.7745962977781047,0.9255669143059402,0.6385838279982274
55,1.5905074943178075,-0.09820436615909767,1.1951124432742963,-0.07869699349957826,-1.3668335793105024,-0.7714711740337368,0.9041821053904608,0.640293426345564
56,1.5886025716202026,-0.0963364331037384,1.1826428046531887,-0.07446651534540871,-1.3349141179580326,-0.7633470049315925,0.9092924541426732,0.6356229858240279
57,1.583424236428886,-0.09205959589434709,1.1737301447254942,-0.07122939352742708,-1.3226210719924367,-0.7564978109036145,0.9292018672426307,0.6260212006004995
58,1.5794507150019355,-0.08852009480124035,1.1634849461333552,-0.06489847471412502,-1.3194687313302995,-0.7490544869742508,0.9506188347609216,0.6166884906236691
59,1.5760396070740441,-0.08767208504604862,1.1513514575946542,-0.05657127250755911,-1.3220891476931333,-0.7423514668189637,0.9573603609690718,0.6074486443544211
60,1.5739777201696958,-0.08997938422536467,1.1430040517201312,-0.053769619336524466,-1.3212368081309733,-0.7321218173694506,0.9541540299422232,0.5994953764370288
61,1.571788440280641,-0.0911830722439293,1.1197868086268064,-0.038116101960739,-1.3013281536253172,-0.7216773445311091,0.9559610097866664,0.5668836240722857
62,1.5701364367138921,-0.08842876655019594,1.1053956204818356,-0.029444796845229382,-1.2923094680141978,-0.7167822733299456,0.9649932268833257,0.5407160962000073
63,1.5653565438727404,-0.0861728694238546,1.0940637280068293,-0.02336149602494353,-1.278040082352716,-0.7069813093242203,0.9752236780957726,0.510047954305016
64,1.5630574880531123,-0.08504457791935738,1.0894634190537298,-0.020765522156101612,-1.2679962121398398,-0.7041361519697418,0.9778268092407678,0.4998626023925956
