,0:x,0:y,0:z,0:visibility,1:x,1:y,1:z,1:visibility,2:x,2:y,2:z,2:visibility,3:x,3:y,3:z,3:visibility,4:x,4:y,4:z,4:visibility,5:x,5:y,5:z,5:visibility,6:x,6:y,6:z,6:visibility,7:x,7:y,7:z,7:visibility,8:x,8:y,8:z,8:visibility,9:x,9:y,9:z,9:visibility,10:x,10:y,10:z,10:visibility,11:x,11:y,11:z,11:visibility,12:x,12:y,12:z,12:visibility,13:x,13:y,13:z,13:visibility,14:x,14:y,14:z,14:visibility,15:x,15:y,15:z,15:visibility,16:x,16:y,16:z,16:visibility,17:x,17:y,17:z,17:visibility,18:x,18:y,18:z,18:visibility,19:x,19:y,19:z,19:visibility,20:x,20:y,20:z,20:visibility,21:x,21:y,21:z,21:visibility,22:x,22:y,22:z,22:visibility,23:x,23:y,23:z,23:visibility,24:x,24:y,24:z,24:visibility,25:x,25:y,25:z,25:visibility,26:x,26:y,26:z,26:visibility,27:x,27:y,27:z,27:visibility,28:x,28:y,28:z,28:visibility,29:x,29:y,29:z,29:visibility,30:x,30:y,30:z,30:visibility,31:x,31:y,31:z,31:visibility
25,0.08606638014316559,-0.6109582185745239,-0.35177528858184814,0.9999961853027344,0.0818907618522644,-0.6503347158432007,-0.3355357050895691,0.9999900460243225,0.08216238021850586,-0.6507234573364258,-0.3347247838973999,0.9999853372573853,0.08187699317932129,-0.6515347361564636,-0.33477795124053955,0.9999799132347107,0.05338386446237564,-0.6486532688140869,-0.3505530059337616,0.9999945163726807,0.05374979227781296,-0.649483859539032,-0.35133853554725647,0.9999942779541016,0.05348798260092735,-0.6508129835128784,-0.35070034861564636,0.9999942779541016,0.06934266537427902,-0.6484981179237366,-0.2077486366033554,0.999940812587738,-0.05548003688454628,-0.6447487473487854,-0.2936446964740753,0.9999955296516418,0.08214949071407318,-0.5902448892593384,-0.30420345067977905,0.9999914765357971,0.045027900487184525,-0.5884352922439575,-0.3273216784000397,0.9999979138374329,0.10869337618350983,-0.48041537404060364,-0.08674607425928116,0.9999259114265442,-0.14682899415493011,-0.45904862880706787,-0.2842424511909485,0.9999960064888,0.10298731178045273,-0.24779477715492249,-0.01761683262884617,0.8062606453895569,-0.21326197683811188,-0.20131810009479523,-0.3024621307849884,0.9986552000045776,0.19417956471443176,-0.05005616322159767,-0.09610190242528915,0.9598166942596436,-0.10559044033288956,0.05382559821009636,-0.3537294268608093,0.9943900108337402,0.21890521049499512,0.020833663642406464,-0.11835096031427383,0.9377183318138123,-0.07527443766593933,0.1337081789970398,-0.3834693431854248,0.986323356628418,0.2194705307483673,0.03306267783045769,-0.15235699713230133,0.9404251575469971,-0.027218548581004143,0.12551583349704742,-0.3939434289932251,0.9862259030342102,0.19560563564300537,-0.029964705929160118,-0.11049244552850723,0.9296941757202148,-0.07547766715288162,0.06877758353948593,-0.3580018877983093,0.9820136427879333,0.08960142731666565,-0.01327595952898264,0.07663802057504654,0.999691903591156,-0.08995093405246735,0.01235936302691698,-0.07514515519142151,0.9999170899391174,0.06152490898966789,0.39191871881484985,0.2973850965499878,0.9409509897232056,-0.05024983361363411,0.4091995656490326,0.07684549689292908,0.9925336837768555,0.061159443110227585,0.640868067741394,0.5165693759918213,0.9384816884994507,-0.049209143966436386,0.720669686794281,0.24909566342830658,0.9872954487800598,0.07156249135732651,0.6752026081085205,0.5340263247489929,0.9329596757888794,-0.047061920166015625,0.7603815793991089,0.26144281029701233,0.9012643694877625,0.17562967538833618,0.7340036034584045,0.49071428179740906,0.9558822512626648
26,0.0860707089304924,-0.6109407544136047,-0.35160985589027405,0.9999961853027344,0.08190356940031052,-0.6503304243087769,-0.33532917499542236,0.9999899864196777,0.08217593282461166,-0.650719165802002,-0.33452293276786804,0.9999852180480957,0.0818905234336853,-0.6515306234359741,-0.33457717299461365,0.9999797344207764,0.05338562652468681,-0.6486480832099915,-0.350354939699173,0.9999944567680359,0.05375249683856964,-0.6494777798652649,-0.35114234685897827,0.9999942183494568,0.053491171449422836,-0.6508072018623352,-0.3505058288574219,0.9999942779541016,0.06936491280794144,-0.6485841870307922,-0.20728647708892822,0.9999402761459351,-0.05555295571684837,-0.6447548866271973,-0.2931534945964813,0.9999955296516418,0.08216569572687149,-0.5902417898178101,-0.3039683699607849,0.9999913573265076,0.04502447694540024,-0.5884225964546204,-0.32708045840263367,0.9999979138374329,0.10830850899219513,-0.480698823928833,-0.08520692586898804,0.999925434589386,-0.1468029022216797,-0.4590592384338379,-0.2840564250946045,0.9999960064888,0.10254336893558502,-0.24792300164699554,-0.0172419510781765,0.8053733706474304,-0.2132129669189453,-0.20123432576656342,-0.30237749218940735,0.9986763596534729,0.19402414560317993,-0.05092817544937134,-0.0967593863606453,0.9597474336624146,-0.10365469008684158,0.053384117782115936,-0.3537800908088684,0.9944099187850952,0.21876077353954315,0.019789637997746468,-0.11940450221300125,0.9376417398452759,-0.07289668917655945,0.13302871584892273,-0.3836403787136078,0.9862953424453735,0.21942132711410522,0.03149954602122307,-0.15342095494270325,0.9403294324874878,-0.024782225489616394,0.12402725219726562,-0.394066721200943,0.9861850738525391,0.19550612568855286,-0.031070634722709656,-0.1112215593457222,0.9294557571411133,-0.07337983697652817,0.06799399107694626,-0.3580464720726013,0.9819579720497131,0.08952261507511139,-0.01330113410949707,0.0767698809504509,0.9996862411499023,-0.08987517654895782,0.01238266658037901,-0.07527832686901093,0.9999145269393921,0.06134481355547905,0.39125314354896545,0.29819756746292114,0.9405164122581482,-0.05030224844813347,0.4092060625553131,0.07800580561161041,0.9925217032432556,0.060516975820064545,0.6409167647361755,0.5165577530860901,0.938298225402832,-0.05022183433175087,0.72066730260849,0.2505592703819275,0.9871359467506409,0.07089284807443619,0.675362765789032,0.5339421033859253,0.9329538941383362,-0.04813044145703316,0.7603861093521118,0.26286888122558594,0.9009268283843994,0.17540115118026733,0.7340040802955627,0.4900980293750763,0.9558587074279785
27,0.08632957190275192,-0.6108770966529846,-0.35144177079200745,0.9999961256980896,0.08224056661128998,-0.6502915620803833,-0.3350977301597595,0.9999898672103882,0.08251657336950302,-0.6506804823875427,-0.3342984914779663,0.9999850988388062,0.08222943544387817,-0.6514924764633179,-0.3343574106693268,0.999979555606842,0.05363999307155609,-0.6486018896102905,-0.35009217262268066,0.9999943971633911,0.054008640348911285,-0.6494283080101013,-0.35088083148002625,0.999994158744812,0.0537460595369339,-0.6507594585418701,-0.3502458333969116,0.9999942183494568,0.07012030482292175,-0.6486395597457886,-0.20668289065361023,0.9999397993087769,-0.055371396243572235,-0.6447456479072571,-0.29213762283325195,0.9999955296516418,0.08259247988462448,-0.5902283787727356,-0.30369797348976135,0.999991238117218,0.045273635536432266,-0.5883802175521851,-0.32673245668411255,0.9999979138374329,0.1083192229270935,-0.4809865653514862,-0.08352602273225784,0.9999244809150696,-0.1460961550474167,-0.4591189920902252,-0.2834078371524811,0.9999959468841553,0.10242853313684464,-0.2481224089860916,-0.016764989122748375,0.8032525181770325,-0.21275553107261658,-0.20126761496067047,-0.30205366015434265,0.9986867904663086,0.19404007494449615,-0.051930204033851624,-0.09698238968849182,0.9592966437339783,-0.10172127187252045,0.05245618149638176,-0.35374894738197327,0.994371771812439,0.21879246830940247,0.01889163628220558,-0.11981308460235596,0.9370757341384888,-0.07072583585977554,0.13197048008441925,-0.3836306035518646,0.9861317873001099,0.21956679224967957,0.030240783467888832,-0.15383774042129517,0.9397573471069336,-0.022516613826155663,0.12223374098539352,-0.3940688669681549,0.9860059022903442,0.19557397067546844,-0.032243456691503525,-0.111480712890625,0.9286942481994629,-0.07137657701969147,0.06670781224966049,-0.35801786184310913,0.981747567653656,0.08943263441324234,-0.013331803493201733,0.07684306800365448,0.9996795058250427,-0.08978699892759323,0.012410430237650871,-0.07535038888454437,0.9999105930328369,0.060753125697374344,0.3897184431552887,0.2984766364097595,0.9395518898963928,-0.05023547634482384,0.4094635546207428,0.08061711490154266,0.9924238920211792,0.06034286692738533,0.6419588923454285,0.5153821706771851,0.9381388425827026,-0.050776321440935135,0.7209314703941345,0.25650349259376526,0.9868379831314087,0.07078450918197632,0.6770261526107788,0.5322107672691345,0.9330610036849976,-0.048722147941589355,0.7607056498527527,0.26910972595214844,0.9003427028656006,0.17576415836811066,0.7353938817977905,0.4854486286640167,0.9558276534080505
28,0.08672703802585602,-0.6110917329788208,-0.3485855162143707,0.9999961256980896,0.08282668888568878,-0.650501012802124,-0.3318735361099243,0.9999898672103882,0.08310521394014359,-0.6508890986442566,-0.3310942053794861,0.9999850392341614,0.08281852304935455,-0.6517012119293213,-0.3311683237552643,0.999979555606842,0.054105356335639954,-0.6488059163093567,-0.3467120826244354,0.9999943375587463,0.05447496101260185,-0.6496246457099915,-0.34750744700431824,0.9999940991401672,0.054213862866163254,-0.6509585380554199,-0.3468729257583618,0.999994158744812,0.07145970314741135,-0.648900032043457,-0.20270581543445587,0.9999397993087769,-0.05487256124615669,-0.6448594927787781,-0.2871188819408417,0.9999955296516418,0.08322553336620331,-0.5904598832130432,-0.30063751339912415,0.9999911785125732,0.045684557408094406,-0.5885525345802307,-0.3233855962753296,0.9999979138374329,0.10865409672260284,-0.48102039098739624,-0.0789400115609169,0.999923825263977,-0.1448499709367752,-0.4592730402946472,-0.2794705331325531,0.9999958872795105,0.10234402865171432,-0.24798254668712616,-0.014232904650270939,0.8010594844818115,-0.21053974330425262,-0.20126013457775116,-0.29860156774520874,0.9986848831176758,0.19399574398994446,-0.052345938980579376,-0.09671798348426819,0.9592300653457642,-0.09875348955392838,0.05084044486284256,-0.3525971472263336,0.9943453669548035,0.2187228798866272,0.018642311915755272,-0.11971773207187653,0.9371450543403625,-0.06769020110368729,0.13029617071151733,-0.3830461800098419,0.9860442280769348,0.21952983736991882,0.02972307987511158,-0.15375691652297974,0.9398043751716614,-0.019586501643061638,0.11990786343812943,-0.3934587836265564,0.9859040975570679,0.19555774331092834,-0.03282622992992401,-0.11125407367944717,0.9286224246025085,-0.06846756488084793,0.06469711661338806,-0.35698068141937256,0.9816344380378723,0.08933283388614655,-0.013336298055946827,0.07693019509315491,0.9996764659881592,-0.08968748897314072,0.012414321303367615,-0.07544016093015671,0.9999074339866638,0.06009238585829735,0.3886722922325134,0.29797935485839844,0.9383118152618408,-0.05004705488681793,0.4097895622253418,0.0820130929350853,0.9922886490821838,0.060195405036211014,0.6440824866294861,0.5106983780860901,0.9382075071334839,-0.051299091428518295,0.7217221260070801,0.26064279675483704,0.9865750074386597,0.0707240104675293,0.679827868938446,0.5266357660293579,0.9335017204284668,-0.04933122545480728,0.7616205811500549,0.2734117805957794,0.9001071453094482,0.1764337718486786,0.7371546030044556,0.4761015474796295,0.955984890460968
29,0.08720304816961288,-0.6113089919090271,-0.3468964993953705,0.9999960660934448,0.08342331647872925,-0.6506837010383606,-0.3299631178379059,0.9999898076057434,0.08370428532361984,-0.651071310043335,-0.32919323444366455,0.9999849796295166,0.08341740816831589,-0.6518833041191101,-0.32927507162094116,0.9999794363975525,0.054639123380184174,-0.6489881873130798,-0.3447832465171814,0.9999942779541016,0.05501088500022888,-0.6498008370399475,-0.3455825448036194,0.9999940395355225,0.05475127696990967,-0.6511372923851013,-0.3449536859989166,0.9999940991401672,0.0723772719502449,-0.6490030288696289,-0.2004837840795517,0.9999395608901978,-0.05434933304786682,-0.644899308681488,-0.28477203845977783,0.9999955296516418,0.08382485061883926,-0.5906393527984619,-0.298880398273468,0.9999910593032837,0.046160709112882614,-0.5886953473091125,-0.32157349586486816,0.9999979138374329,0.10889603942632675,-0.48095762729644775,-0.07673367857933044,0.9999228119850159,-0.14387288689613342,-0.4592992961406708,-0.2775501310825348,0.999995768070221,0.10221727192401886,-0.2474757879972458,-0.012974929064512253,0.7995221614837646,-0.20843404531478882,-0.20122358202934265,-0.29687049984931946,0.9986779689788818,0.19387300312519073,-0.0524275004863739,-0.09662511199712753,0.9592772722244263,-0.09631360322237015,0.048941995948553085,-0.3519797623157501,0.9943088293075562,0.21855565905570984,0.018617792055010796,-0.11969786137342453,0.9373379945755005,-0.06531494110822678,0.12812024354934692,-0.3827190101146698,0.9859476089477539,0.21942248940467834,0.029586803168058395,-0.15374422073364258,0.939973771572113,-0.01750454492866993,0.11719489097595215,-0.3931960463523865,0.9857962131500244,0.19545482099056244,-0.03297567740082741,-0.111171655356884,0.9287115931510925,-0.06618288904428482,0.06242633983492851,-0.35645952820777893,0.9815130829811096,0.08921196311712265,-0.013338341377675533,0.07707434892654419,0.9996721148490906,-0.08956707268953323,0.01241548266261816,-0.07558490335941315,0.9999042749404907,0.059198882430791855,0.38835063576698303,0.29757627844810486,0.9368129968643188,-0.04994504898786545,0.41022011637687683,0.08194447308778763,0.9921151399612427,0.059429287910461426,0.6468237042427063,0.5074931383132935,0.9380157589912415,-0.052064571529626846,0.7231279611587524,0.25994953513145447,0.986271321773529,0.0701325461268425,0.6831092834472656,0.5230386853218079,0.9336821436882019,-0.050230804830789566,0.7632243633270264,0.2725808024406433,0.899672269821167,0.17648623883724213,0.7393736243247986,0.4711117446422577,0.9559428691864014
30,0.08719203621149063,-0.6117448806762695,-0.3437153100967407,0.9999959468841553,0.08343695104122162,-0.6511343121528625,-0.32666006684303284,0.9999895691871643,0.08371809870004654,-0.6515199542045593,-0.3259012997150421,0.9999846816062927,0.08343131095170975,-0.6523316502571106,-0.32599037885665894,0.9999790787696838,0.05464975908398628,-0.6494420766830444,-0.3415142893791199,0.9999940991401672,0.055021870881319046,-0.6502453088760376,-0.34231236577033997,0.9999938607215881,0.05476274713873863,-0.651582658290863,-0.34169405698776245,0.9999939203262329,0.07238388061523438,-0.6494568586349487,-0.19706390798091888,0.9999383091926575,-0.05436970666050911,-0.645248293876648,-0.28156962990760803,0.9999954104423523,0.08381322771310806,-0.5910496115684509,-0.2956635653972626,0.9999908208847046,0.046125397086143494,-0.5890665054321289,-0.3183828592300415,0.9999978542327881,0.10881315916776657,-0.48107215762138367,-0.07367848604917526,0.9999220371246338,-0.1438831388950348,-0.4594932198524475,-0.27462244033813477,0.9999956488609314,0.10202131420373917,-0.24745573103427887,-0.01096117589622736,0.7980431914329529,-0.20756441354751587,-0.20121446251869202,-0.2941795289516449,0.9986567497253418,0.19384273886680603,-0.052825089544057846,-0.09635638445615768,0.959304928779602,-0.09467513859272003,0.04744742810726166,-0.3506438732147217,0.9942243695259094,0.2185249626636505,0.01841205544769764,-0.11959615349769592,0.9375439286231995,-0.06341701000928879,0.12663380801677704,-0.3817523121833801,0.9857670664787292,0.2193886637687683,0.029203476384282112,-0.15366052091121674,0.9401692152023315,-0.01586044393479824,0.11543352901935577,-0.39233747124671936,0.9856034517288208,0.19543251395225525,-0.033464010804891586,-0.11093169450759888,0.928824782371521,-0.06457209587097168,0.06073002889752388,-0.35522186756134033,0.9812663793563843,0.08911800384521484,-0.013353560119867325,0.07716958969831467,0.9996669888496399,-0.08947194367647171,0.012430362403392792,-0.07568203657865524,0.9999009370803833,0.058273445814847946,0.3875163793563843,0.2974790334701538,0.9356989860534668,-0.0499175526201725,0.4102597236633301,0.0817335695028305,0.9919938445091248,0.057785846292972565,0.6474813222885132,0.5066105723381042,0.9382992386817932,-0.054106704890728,0.7232845425605774,0.2592969536781311,0.9860875606536865,0.06862051784992218,0.683979868888855,0.5220212340354919,0.9342923760414124,-0.05262015759944916,0.7634274959564209,0.2718275487422943,0.8997164964675903,0.1762496381998062,0.739962100982666,0.46971437335014343,0.9562532305717468
31,0.08759728074073792,-0.6118900775909424,-0.34311020374298096,0.9999958872795105,0.08389682322740555,-0.6512941122055054,-0.3260485529899597,0.99998939037323,0.08417916297912598,-0.6516783237457275,-0.3252938389778137,0.9999843835830688,0.08389195799827576,-0.6524898409843445,-0.32538357377052307,0.9999787211418152,0.05513501539826393,-0.6495874524116516,-0.3409111201763153,0.9999939799308777,0.05550738051533699,-0.6503856778144836,-0.3417138159275055,0.9999936819076538,0.05525153875350952,-0.6517228484153748,-0.34109580516815186,0.9999937415122986,0.07284307479858398,-0.6496177911758423,-0.19658547639846802,0.9999372363090515,-0.05388907343149185,-0.6452944874763489,-0.281087726354599,0.9999952912330627,0.08422765880823135,-0.5911843776702881,-0.29510536789894104,0.9999905824661255,0.046530235558748245,-0.5891607999801636,-0.31781473755836487,0.9999977946281433,0.10888390243053436,-0.4810795187950134,-0.07318087667226791,0.9999208450317383,-0.14324723184108734,-0.4594484865665436,-0.27444952726364136,0.9999955296516418,0.10186553746461868,-0.2471541464328766,-0.010922753252089024,0.7966181039810181,-0.20419904589653015,-0.20052741467952728,-0.2939802408218384,0.9986385107040405,0.1938304752111435,-0.05323290824890137,-0.09668990224599838,0.9592210054397583,-0.08844112604856491,0.047039855271577835,-0.35038748383522034,0.9941157102584839,0.2185145616531372,0.017975473776459694,-0.12020504474639893,0.937594473361969,-0.056156039237976074,0.12609073519706726,-0.38160571455955505,0.9855231642723083,0.2194071114063263,0.02831362932920456,-0.1541403830051422,0.940223217010498,-0.008764070458710194,0.1144072562456131,-0.39219969511032104,0.9853476881980896,0.1954277604818344,-0.0340794138610363,-0.11125403642654419,0.9287793636322021,-0.058233462274074554,0.06007831171154976,-0.35498324036598206,0.9809519648551941,0.08899044245481491,-0.013390226289629936,0.07734905183315277,0.9996612071990967,-0.08934704959392548,0.012466433458030224,-0.07586562633514404,0.9998971819877625,0.05786093696951866,0.38632920384407043,0.29744407534599304,0.9345078468322754,-0.04954720288515091,0.4102952778339386,0.08179398626089096,0.9918980002403259,0.05641445145010948,0.6476575136184692,0.5056512951850891,0.9385636448860168,-0.054900411516427994,0.7233668565750122,0.25986340641975403,0.985945463180542,0.0673372894525528,0.6842378377914429,0.5209518074989319,0.9348571300506592,-0.05352010950446129,0.7635349631309509,0.27239108085632324,0.9000639915466309,0.17606531083583832,0.7399749159812927,0.46860629320144653,0.9565598964691162
32,0.08776446431875229,-0.6118944883346558,-0.34292566776275635,0.999995768070221,0.08426066488027573,-0.6513010859489441,-0.32582545280456543,0.9999890923500061,0.08454148471355438,-0.6516846418380737,-0.32507237792015076,0.9999840259552002,0.08425591886043549,-0.6524961590766907,-0.3251657783985138,0.999978244304657,0.05544370785355568,-0.6495999693870544,-0.3406146168708801,0.9999937415122986,0.05581844970583916,-0.650397002696991,-0.3414202034473419,0.9999934434890747,0.05556277930736542,-0.6517338156700134,-0.3408072888851166,0.9999935030937195,0.07373333722352982,-0.6496199369430542,-0.19636569917201996,0.9999357461929321,-0.05339870974421501,-0.6452977061271667,-0.280467689037323,0.9999951124191284,0.08448866754770279,-0.5911821722984314,-0.29494813084602356,0.9999903440475464,0.046711500734090805,-0.5891587138175964,-0.3175669014453888,0.9999977350234985,0.10925646126270294,-0.48083168268203735,-0.07285801321268082,0.9999199509620667,-0.1429785043001175,-0.4592868685722351,-0.273395836353302,0.9999953508377075,0.10193715244531631,-0.24627454578876495,-0.01087339036166668,0.7962603569030762,-0.20235812664031982,-0.1994822770357132,-0.29206743836402893,0.9986057877540588,0.1941595822572708,-0.05359413102269173,-0.09783528745174408,0.9591511487960815,-0.08425822854042053,0.04643438011407852,-0.34901323914527893,0.9939460158348083,0.21887364983558655,0.01744558848440647,-0.12206362932920456,0.9376241564750671,-0.050936583429574966,0.12516973912715912,-0.3803784251213074,0.9851455688476562,0.21991395950317383,0.027002384886145592,-0.15581384301185608,0.94027179479599,-0.003923050127923489,0.11264102905988693,-0.39117929339408875,0.9849604368209839,0.1958199143409729,-0.03476594388484955,-0.11241068691015244,0.9287389516830444,-0.05394100025296211,0.059057239443063736,-0.35369646549224854,0.9804608821868896,0.08892923593521118,-0.013434004038572311,0.07742002606391907,0.999653160572052,-0.08928736299276352,0.012509429827332497,-0.07593853771686554,0.9998933672904968,0.05767737701535225,0.38558366894721985,0.2975384593009949,0.9328930377960205,-0.049219030886888504,0.4103155732154846,0.0814114585518837,0.9917575716972351,0.05582266300916672,0.6476245522499084,0.5056647658348083,0.9382606148719788,-0.0549466572701931,0.7235565185546875,0.258675754070282,0.9856870770454407,0.0668337270617485,0.6842080950737,0.5209932923316956,0.9348286390304565,-0.053560636937618256,0.7637851238250732,0.27094733715057373,0.899745523929596,0.17604811489582062,0.7398882508277893,0.46883514523506165,0.9564074873924255
33,0.0879288762807846,-0.6116461753845215,-0.34342995285987854,0.9999957084655762,0.08462269604206085,-0.6510991454124451,-0.3262796103954315,0.9999889731407166,0.08490225672721863,-0.6514789462089539,-0.3255307674407959,0.9999838471412659,0.08462058007717133,-0.6522895693778992,-0.32562974095344543,0.9999780654907227,0.055765386670827866,-0.649436354637146,-0.3409481942653656,0.999993622303009,0.05614198371767998,-0.6502313017845154,-0.34176209568977356,0.9999933242797852,0.055887140333652496,-0.651565432548523,-0.3411467373371124,0.9999933838844299,0.07472074031829834,-0.6494395732879639,-0.19681775569915771,0.9999350309371948,-0.05271952971816063,-0.645195722579956,-0.28061676025390625,0.9999950528144836,0.08477149903774261,-0.590920090675354,-0.29550281167030334,0.9999902248382568,0.04693523049354553,-0.5889171957969666,-0.31793534755706787,0.9999976754188538,0.10963339358568192,-0.48031824827194214,-0.07315614074468613,0.9999194741249084,-0.14262655377388,-0.45872777700424194,-0.2734003961086273,0.9999951720237732,0.10216253250837326,-0.24501334130764008,-0.011543439701199532,0.7984022498130798,-0.20067192614078522,-0.19746486842632294,-0.29096370935440063,0.9985885620117188,0.19422438740730286,-0.05360063165426254,-0.09947039186954498,0.9594276547431946,-0.08086128532886505,0.04639282822608948,-0.3473380208015442,0.9938527345657349,0.21893562376499176,0.01742829941213131,-0.12408455461263657,0.9380094408988953,-0.04678529128432274,0.12499380856752396,-0.37870272994041443,0.984911322593689,0.21994780004024506,0.0266574677079916,-0.1576123982667923,0.9406683444976807,4.10696302424185e-05,0.11180023103952408,-0.38988780975341797,0.984722912311554,0.1958884745836258,-0.0348292738199234,-0.11397268623113632,0.9291237592697144,-0.05040255934000015,0.0588001050055027,-0.35214394330978394,0.9801675081253052,0.08890728652477264,-0.013472035527229309,0.07743486016988754,0.9996448159217834,-0.08926510810852051,0.012547080405056477,-0.07595445960760117,0.9998882412910461,0.058128613978624344,0.3848492205142975,0.2961788475513458,0.9317337274551392,-0.049174003303050995,0.4102925956249237,0.0813409611582756,0.9916197061538696,0.055596914142370224,0.647605299949646,0.49952638149261475,0.9381204843521118,-0.05489232391119003,0.7235533595085144,0.25825026631355286,0.9854697585105896,0.06653297692537308,0.6841826438903809,0.5142913460731506,0.934884786605835,-0.053470779210329056,0.763785183429718,0.2705062925815582,0.8995653390884399,0.1759028434753418,0.739852249622345,0.461900532245636,0.9563913345336914
34,0.0879407748579979,-0.6109506487846375,-0.34685471653938293,0.999995768070221,0.08465482294559479,-0.6505159139633179,-0.3297737240791321,0.9999891519546509,0.08493483811616898,-0.65089350938797,-0.3290274441242218,0.9999840259552002,0.08465303480625153,-0.6517062783241272,-0.32911840081214905,0.9999783635139465,0.05578618496656418,-0.6488710641860962,-0.3441116511821747,0.9999936819076538,0.05616290494799614,-0.6496621370315552,-0.34493809938430786,0.9999934434890747,0.05590815842151642,-0.6509935855865479,-0.34431788325309753,0.9999935030937195,0.07514958083629608,-0.6491998434066772,-0.2000291347503662,0.9999356865882874,-0.05261851102113724,-0.644938588142395,-0.28240323066711426,0.9999951124191284,0.08481282740831375,-0.5903727412223816,-0.2988350987434387,0.9999903440475464,0.04695485904812813,-0.5883522033691406,-0.3208583891391754,0.9999977350234985,0.10972890257835388,-0.4802550673484802,-0.07532639056444168,0.9999197125434875,-0.14251084625720978,-0.4578438699245453,-0.27479419112205505,0.9999951720237732,0.10226377844810486,-0.2448217123746872,-0.014220192097127438,0.8005910515785217,-0.1985846608877182,-0.19530528783798218,-0.29154571890830994,0.9985923767089844,0.19406870007514954,-0.05361397936940193,-0.10285165905952454,0.9595750570297241,-0.07575949281454086,0.04643774405121803,-0.34746918082237244,0.9938080906867981,0.21872980892658234,0.01742069236934185,-0.12781494855880737,0.9381906986236572,-0.04066704213619232,0.1250002235174179,-0.3788304924964905,0.9847790002822876,0.21953827142715454,0.026422034949064255,-0.1608881652355194,0.9408548474311829,0.005977800115942955,0.11137217283248901,-0.3901214897632599,0.9845951199531555,0.19566680490970612,-0.03491135314106941,-0.1171436533331871,0.9292726516723633,-0.04519905894994736,0.058768220245838165,-0.3522866368293762,0.9800135493278503,0.08888443559408188,-0.013559862971305847,0.07747764885425568,0.999643087387085,-0.08924248814582825,0.01263408176600933,-0.07599832117557526,0.9998868703842163,0.05809616297483444,0.3845714032649994,0.296293705701828,0.9312610626220703,-0.049172088503837585,0.41022542119026184,0.08125524967908859,0.9916250109672546,0.054830439388751984,0.6474124193191528,0.4998556673526764,0.9385889172554016,-0.05519000068306923,0.7233890891075134,0.25793159008026123,0.9854788780212402,0.06576496362686157,0.6839817762374878,0.5147678852081299,0.9355505108833313,-0.05370928719639778,0.7636293172836304,0.2701829671859741,0.900366485118866,0.1755669116973877,0.7392036318778992,0.4626866281032562,0.9568135142326355
